index,offset_hex,offset_dec,length,code_refs,text
5751,0x0011B940,1161536,42,0,「でも気持ちいいって後で分かったじゃない」
5752,0x0011B96C,1161580,42,0,「でも気持ちいいって後で分かったじゃない」
5753,0x0011B9A0,1161632,5,0,美雨
5754,0x0011B9A8,1161640,6,0,「？」
5755,0x0011B9B0,1161648,6,0,「？」
5756,0x0011B9B8,1161656,7,0,主人公
5757,0x0011B9C0,1161664,32,0,「初めてち○こ突っ込まれた時も」
5758,0x0011B9E4,1161700,32,0,「初めてち○こ突っ込まれた時も」
5759,0x0011BA08,1161736,170,0,"　酔っぱらっていても美雨を傷付けた事くらいは分かった。しかし同時にやけくそな思いもあった。僕は美雨に取り返しのつかないひどい事をした。今更細かい事を気にするのも滑稽だ。"
5760,0x0011BAB4,1161908,170,0,"　酔っぱらっていても美雨を傷付けた事くらいは分かった。しかし同時にやけくそな思いもあった。僕は美雨に取り返しのつかないひどい事をした。今更細かい事を気にするのも滑稽だ。"
5761,0x0011BB60,1162080,7,0,主人公
5762,0x0011BB68,1162088,64,0,「今じゃスケベな事から逃げられない体になってるもんね。あははは」
5763,0x0011BBAC,1162156,64,0,「今じゃスケベな事から逃げられない体になってるもんね。あははは」
5764,0x0011BBF8,1162232,5,0,美雨
5765,0x0011BC00,1162240,6,0,「…」
5766,0x0011BC08,1162248,6,0,「…」
5767,0x0011BC10,1162256,7,0,主人公
5768,0x0011BC18,1162264,42,0,「きっと酒も病み付きになるんじゃないかな」
5769,0x0011BC44,1162308,42,0,「きっと酒も病み付きになるんじゃないかな」
5770,0x0011BC78,1162360,5,0,美雨
5771,0x0011BC80,1162368,20,0,「水飲んだ方いいよ」
5772,0x0011BC98,1162392,20,0,「水飲んだ方いいよ」
5773,0x0011BCB0,1162416,7,0,主人公
5774,0x0011BCB8,1162424,20,0,「ふふふ…あははは」
5775,0x0011BCD0,1162448,20,0,「ふふふ…あははは」
5776,0x0011BCE8,1162472,105,0,"　僕はこれだけの事をされても輝きを失っていない美雨と、汚い自分との対比がおかしくて笑いが止まらなかった。"
5777,0x0011BD54,1162580,105,0,"　僕はこれだけの事をされても輝きを失っていない美雨と、汚い自分との対比がおかしくて笑いが止まらなかった。"
5778,0x0011BDD8,1162712,8,0,　………
5779,0x0011BDE4,1162724,8,0,　………
5780,0x0011BDF0,1162736,30,0,　目の前に美雨の寝顔があった。
5781,0x0011BE10,1162768,30,0,　目の前に美雨の寝顔があった。
5782,0x0011BE30,1162800,46,0,　寝息が僕の鼻にかかる。それは酒臭い息だった。
5783,0x0011BE60,1162848,46,0,　寝息が僕の鼻にかかる。それは酒臭い息だった。
5784,0x0011BE90,1162896,56,0,　部屋の電気は消えていて僕は美雨と一つの蒲団で寝ている。
5785,0x0011BECC,1162956,56,0,　部屋の電気は消えていて僕は美雨と一つの蒲団で寝ている。
5786,0x0011BF08,1163016,77,0,"　覚えているのは酔って気分が悪くなった所までで、美雨が飲んだのは見ていない。"
5787,0x0011BF58,1163096,77,0,"　覚えているのは酔って気分が悪くなった所までで、美雨が飲んだのは見ていない。"
5788,0x0011BFA8,1163176,89,0,"　どういう心境の変化があったか知らないが、とにかく僕は美雨の酒臭い息に興奮してしまった。"
5789,0x0011C004,1163268,89,0,"　どういう心境の変化があったか知らないが、とにかく僕は美雨の酒臭い息に興奮してしまった。"
5790,0x0011C060,1163360,71,0,　さっそくいただこうと思い、手を回した所、美雨の方から抱き付いてきた。
5791,0x0011C0A8,1163432,71,0,　さっそくいただこうと思い、手を回した所、美雨の方から抱き付いてきた。
5792,0x0011C0F0,1163504,44,0,　目は開いていない。夢の中にいるのだろうか。
5793,0x0011C120,1163552,44,0,　目は開いていない。夢の中にいるのだろうか。
5794,0x0011C150,1163600,52,0,　まあいい。どうせ体をまさぐるうちに覚めるんだから。
5795,0x0011C188,1163656,52,0,　まあいい。どうせ体をまさぐるうちに覚めるんだから。
5796,0x0011C1C0,1163712,10,0,　その時。
5797,0x0011C1CC,1163724,10,0,　その時。
5798,0x0011C1D8,1163736,26,0,　美雨の目から涙が流れた。
5799,0x0011C1F4,1163764,26,0,　美雨の目から涙が流れた。
5800,0x0011C210,1163792,44,0,　僕が緊張していると更に強く抱き付いてきた。
5801,0x0011C240,1163840,44,0,　僕が緊張していると更に強く抱き付いてきた。
5802,0x0011C270,1163888,7,0,主人公
5803,0x0011C278,1163896,8,0,「……」
5804,0x0011C284,1163908,8,0,「……」
5805,0x0011C290,1163920,40,0,僕は美雨を抱いたまま朝まで動けなかった。
5806,0x0011C2BC,1163964,58,0,かわいそうに。ち○こを突っ込んで幸せな夢を見せてあげるよ。
5807,0x0011C328,1164072,18,0,　もうこんな時間？
5808,0x0011C33C,1164092,18,0,　もうこんな時間？
5809,0x0011C350,1164112,40,0,　二人の部屋に次々と料理が運ばれてくる。
5810,0x0011C37C,1164156,40,0,　二人の部屋に次々と料理が運ばれてくる。
5811,0x0011C3A8,1164200,46,0,　僕は日本酒。美雨はオレンジジュースで乾杯だ。
5812,0x0011C3D8,1164248,46,0,　僕は日本酒。美雨はオレンジジュースで乾杯だ。
5813,0x0011C408,1164296,7,0,主人公
5814,0x0011C410,1164304,12,0,「じゃあ…」
5815,0x0011C420,1164320,12,0,「じゃあ…」
5816,0x0011C430,1164336,52,0,　何に乾杯？僕の手は宙に浮いたまま止まってしまった。
5817,0x0011C468,1164392,52,0,　何に乾杯？僕の手は宙に浮いたまま止まってしまった。
5818,0x0011C4A8,1164456,5,0,美雨
5819,0x0011C4B0,1164464,6,0,「？」
5820,0x0011C4B8,1164472,6,0,「？」
5821,0x0011C4C0,1164480,26,0,　美雨も不思議がっている。
5822,0x0011C4DC,1164508,26,0,　美雨も不思議がっている。
5823,0x0011C4F8,1164536,12,0,　え～…と。
5824,0x0011C508,1164552,12,0,　え～…と。
5825,0x0011C520,1164576,5,0,美雨
5826,0x0011C528,1164584,16,0,「かんぱあ～い」
5827,0x0011C53C,1164604,16,0,「かんぱあ～い」
5828,0x0011C550,1164624,7,0,主人公
5829,0x0011C558,1164632,12,0,「あ、乾杯」
5830,0x0011C568,1164648,12,0,「あ、乾杯」
5831,0x0011C578,1164664,24,0,　美雨の笑顔に救われた。
5832,0x0011C594,1164692,24,0,　美雨の笑顔に救われた。
5833,0x0011C5B0,1164720,34,0,何だか嬉しくて僕はガンガン飲んだ。
5834,0x0011C5D4,1164756,34,0,そう言えば美雨は飲めるんだろうか？
5835,0x0011C62C,1164844,7,0,志摩子
5836,0x0011C634,1164852,38,0,「もっとちょうだい。ぶっといち○こ…」
5837,0x0011C65C,1164892,38,0,「もっとちょうだい。ぶっといち○こ…」
5838,0x0011C684,1164932,97,0,"　志摩子さん…こ…これは一体。僕は出るべきか退くべきか迷っていたが、分身の方はしっかり出ていた。"
5839,0x0011C6E8,1165032,97,0,"　志摩子さん…こ…これは一体。僕は出るべきか退くべきか迷っていたが、分身の方はしっかり出ていた。"
5840,0x0011C754,1165140,7,0,志摩子
5841,0x0011C75C,1165148,40,0,「はぁぅ…そこにもぶっといち○こがぁ！」
5842,0x0011C788,1165192,40,0,「はぁぅ…そこにもぶっといち○こがぁ！」
5843,0x0011C7B4,1165236,101,0,"　既に繋がっている二人の男性と目が合った。二人は恥ずかしそうに目を伏せると再び行為に没頭しはじめた。"
5844,0x0011C81C,1165340,101,0,"　既に繋がっている二人の男性と目が合った。二人は恥ずかしそうに目を伏せると再び行為に没頭しはじめた。"
5845,0x0011C88C,1165452,7,0,志摩子
5846,0x0011C894,1165460,20,0,「来てぇ！おち○こ」
5847,0x0011C8AC,1165484,20,0,「来てぇ！おち○こ」
5848,0x0011C8C4,1165508,75,0,"　僕が呼ばれたと言うよりはオチ○チ○が呼ばれて、志摩子さんの前まで行った。"
5849,0x0011C910,1165584,75,0,"　僕が呼ばれたと言うよりはオチ○チ○が呼ばれて、志摩子さんの前まで行った。"
5850,0x0011C95C,1165660,73,0,"　浴衣をはだけて固くそそり立ったモノを取り出すと、志摩子さんの目が輝く。"
5851,0x0011C9A8,1165736,73,0,"　浴衣をはだけて固くそそり立ったモノを取り出すと、志摩子さんの目が輝く。"
5852,0x0011C9FC,1165820,7,0,志摩子
5853,0x0011CA04,1165828,89,0,"「はぁ…はぁ…こんなおっきいなんて…志摩子のお腹の中、グチャグチャに　掻き回して欲しい」"
5854,0x0011CA60,1165920,89,0,"「はぁ…はぁ…こんなおっきいなんて…志摩子のお腹の中、グチャグチャに　掻き回して欲しい」"
5855,0x0011CABC,1166012,44,0,　スケベな言葉で僕のモノは更に大きくなった。
5856,0x0011CAEC,1166060,44,0,　スケベな言葉で僕のモノは更に大きくなった。
5857,0x0011CB2C,1166124,89,0,"　志摩子さんはそれを口いっぱいに頬張るとおいしそうにチュウチュウジュパジュパやり始めた。"
5858,0x0011CB88,1166216,89,0,"　志摩子さんはそれを口いっぱいに頬張るとおいしそうにチュウチュウジュパジュパやり始めた。"
5859,0x0011CBE4,1166308,7,0,主人公
5860,0x0011CBEC,1166316,18,0,「はぁ！うわああ」
5861,0x0011CC00,1166336,18,0,「はぁ！うわああ」
5862,0x0011CC1C,1166364,7,0,志摩子
5863,0x0011CC24,1166372,26,0,「んはっ！あんああ…あっ」
5864,0x0011CC40,1166400,26,0,「んはっ！あんああ…あっ」
5865,0x0011CC5C,1166428,95,0,"　その間、ま○ことアナルにはぶっとい棒を突っ込まれている。いわゆる三箇所責めというやつである。"
5866,0x0011CCBC,1166524,95,0,"　その間、ま○ことアナルにはぶっとい棒を突っ込まれている。いわゆる三箇所責めというやつである。"
5867,0x0011CD1C,1166620,46,0,　僕は手で激しく志摩子さんのおっぱいを揉んだ。
5868,0x0011CD4C,1166668,46,0,　僕は手で激しく志摩子さんのおっぱいを揉んだ。
5869,0x0011CD7C,1166716,75,0,"　力一杯揉んだら、手が乳房に埋もれて中でバイブレーターのようになっている。"
5870,0x0011CDC8,1166792,75,0,"　力一杯揉んだら、手が乳房に埋もれて中でバイブレーターのようになっている。"
5871,0x0011CE14,1166868,73,0,"　志摩子さんの僕を吸う力が強くなる。どうやら相当おっぱいが感じるらしい。"
5872,0x0011CE60,1166944,73,0,"　志摩子さんの僕を吸う力が強くなる。どうやら相当おっぱいが感じるらしい。"
5873,0x0011CEB4,1167028,7,0,志摩子
5874,0x0011CEBC,1167036,24,0,「はぅ！あふぁああ…ん」
5875,0x0011CED8,1167064,24,0,「はぅ！あふぁああ…ん」
5876,0x0011CF04,1167108,75,0,"　ピンク色の乳首が固く立ち上がり、志摩子さんは今日何度目かの絶頂に達した。"
5877,0x0011CF50,1167184,75,0,"　ピンク色の乳首が固く立ち上がり、志摩子さんは今日何度目かの絶頂に達した。"
5878,0x0011CFA4,1167268,7,0,志摩子
5879,0x0011CFAC,1167276,50,0,「はぁ…はぁ…貴方お名前何とおっしゃいましたっけ」
5880,0x0011CFE0,1167328,50,0,「はぁ…はぁ…貴方お名前何とおっしゃいましたっけ」
5881,0x0011D014,1167380,7,0,主人公
5882,0x0011D01C,1167388,30,0,「そんな物、意味ないでしょう」
5883,0x0011D03C,1167420,30,0,「そんな物、意味ないでしょう」
5884,0x0011D064,1167460,7,0,志摩子
5885,0x0011D06C,1167468,101,0,"「確かにそうね。あっ…貴方、その立派なオチ○チ○に敬意を表して私の豊　かな膨らみの中で果てていいわ」"
5886,0x0011D0D4,1167572,101,0,"「確かにそうね。あっ…貴方、その立派なオチ○チ○に敬意を表して私の豊　かな膨らみの中で果てていいわ」"
5887,0x0011D13C,1167676,7,0,主人公
5888,0x0011D144,1167684,20,0,「それはありがたい」
5889,0x0011D15C,1167708,20,0,「それはありがたい」
5890,0x0011D17C,1167740,54,0,　僕は志摩子さんの谷間に大きくなったモノを挟み込んだ。
5891,0x0011D1B4,1167796,54,0,　僕は志摩子さんの谷間に大きくなったモノを挟み込んだ。
5892,0x0011D1EC,1167852,64,0,　今まで経験した事のないふうわりとしたつかみ所のない感触である。
5893,0x0011D230,1167920,64,0,　今まで経験した事のないふうわりとしたつかみ所のない感触である。
5894,0x0011D27C,1167996,7,0,志摩子
5895,0x0011D284,1168004,10,0,「うふふ」
5896,0x0011D290,1168016,10,0,「うふふ」
5897,0x0011D29C,1168028,26,0,　志摩子さんが不敵に笑う。
5898,0x0011D2B8,1168056,26,0,　志摩子さんが不敵に笑う。
5899,0x0011D2D4,1168084,75,0,"　彼女が少しおっぱいを揺するだけで僕のチ○コは乳房の波の中でのたうち回る。"
5900,0x0011D320,1168160,75,0,"　彼女が少しおっぱいを揺するだけで僕のチ○コは乳房の波の中でのたうち回る。"
5901,0x0011D374,1168244,7,0,志摩子
5902,0x0011D37C,1168252,36,0,「気持ちいいでしょう…私のおっぱい」
5903,0x0011D3A4,1168292,36,0,「気持ちいいでしょう…私のおっぱい」
5904,0x0011D3CC,1168332,7,0,主人公
5905,0x0011D3D4,1168340,14,0,「うあぁ…あ」
5906,0x0011D3E4,1168356,14,0,「うあぁ…あ」
5907,0x0011D3FC,1168380,7,0,志摩子
5908,0x0011D404,1168388,52,0,「あん！貴方が感じてるの見てたら私も感じて来ちゃう」
5909,0x0011D43C,1168444,52,0,「あん！貴方が感じてるの見てたら私も感じて来ちゃう」
5910,0x0011D474,1168500,7,0,主人公
5911,0x0011D47C,1168508,83,0,"「気持ちいいです。志摩子さんのおっぱい、おっきくてフワフワで…すごく　いやらしい」"
5912,0x0011D4D0,1168592,83,0,"「気持ちいいです。志摩子さんのおっぱい、おっきくてフワフワで…すごく　いやらしい」"
5913,0x0011D52C,1168684,7,0,志摩子
5914,0x0011D534,1168692,22,0,「私に付いて来なさい」
5915,0x0011D54C,1168716,22,0,「私に付いて来なさい」
5916,0x0011D564,1168740,7,0,主人公
5917,0x0011D56C,1168748,8,0,「え？」
5918,0x0011D578,1168760,8,0,「え？」
5919,0x0011D58C,1168780,7,0,志摩子
5920,0x0011D594,1168788,54,0,「全てを捨てて私に付いてくれば毎日夢を見させてあげる」
5921,0x0011D5CC,1168844,54,0,「全てを捨てて私に付いてくれば毎日夢を見させてあげる」
5922,0x0011D604,1168900,7,0,主人公
5923,0x0011D60C,1168908,28,0,「あぁ…おっぱいの夢ですね」
5924,0x0011D62C,1168940,28,0,「あぁ…おっぱいの夢ですね」
5925,0x0011D654,1168980,7,0,志摩子
5926,0x0011D65C,1168988,18,0,「殺してあげる…」
5927,0x0011D670,1169008,18,0,「殺してあげる…」
5928,0x0011D684,1169028,7,0,主人公
5929,0x0011D68C,1169036,28,0,「あぁ！！志摩子さん…あぁ」
5930,0x0011D6AC,1169068,28,0,「あぁ！！志摩子さん…あぁ」
5931,0x0011D6CC,1169100,113,0,"　胸の圧力が増して、僕のオチ○チ○は押し潰されてたまるか、負けてたまるかと逆らうような強さで激しく射精を迎えた。"
5932,0x0011D740,1169216,113,0,"　胸の圧力が増して、僕のオチ○チ○は押し潰されてたまるか、負けてたまるかと逆らうような強さで激しく射精を迎えた。"
5933,0x0011D7B4,1169332,7,0,主人公
5934,0x0011D7BC,1169340,18,0,「い…！イクぅ！」
5935,0x0011D7D0,1169360,18,0,「い…！イクぅ！」
5936,0x0011D7EC,1169388,20,0,　ドプドプウウウ！！
5937,0x0011D804,1169412,20,0,　ドプドプウウウ！！
5938,0x0011D82C,1169452,7,0,志摩子
5939,0x0011D834,1169460,62,0,「あぁ…エッチなミルクがいっぱい。ザーメン濃いのね。大好きよ」
5940,0x0011D874,1169524,62,0,「あぁ…エッチなミルクがいっぱい。ザーメン濃いのね。大好きよ」
5941,0x0011D8B4,1169588,7,0,主人公
5942,0x0011D8BC,1169596,18,0,「あ…はぁ…はぁ」
5943,0x0011D8D0,1169616,18,0,「あ…はぁ…はぁ」
5944,0x0011D8E4,1169636,58,0,　志摩子さんの胸の谷に川ができた。べとべとの白い川である。
5945,0x0011D920,1169696,58,0,　志摩子さんの胸の谷に川ができた。べとべとの白い川である。
5946,0x0011D964,1169764,7,0,志摩子
5947,0x0011D96C,1169772,34,0,「今度は私の中にこのザーメンを…」
5948,0x0011D990,1169808,34,0,「今度は私の中にこのザーメンを…」
5949,0x0011D9B4,1169844,7,0,主人公
5950,0x0011D9BC,1169852,20,0,「いえ、失礼します」
5951,0x0011D9D4,1169876,20,0,「いえ、失礼します」
5952,0x0011D9F4,1169908,44,0,　発射してすっきりした僕は部屋を出ていった。
5953,0x0011DA24,1169956,44,0,　発射してすっきりした僕は部屋を出ていった。
5954,0x0011DA54,1170004,58,0,　また美雨との想い出作りの時間が減ってしまったではないか！
5955,0x0011DA90,1170064,58,0,　また美雨との想い出作りの時間が減ってしまったではないか！
5956,0x0011DAD4,1170132,97,0,"　部屋に戻って美雨を可愛がってやろう。僕はそう思って帰ってきたのに肝心の美雨の姿がどこにもない。"
5957,0x0011DB38,1170232,97,0,"　部屋に戻って美雨を可愛がってやろう。僕はそう思って帰ってきたのに肝心の美雨の姿がどこにもない。"
5958,0x0011DB9C,1170332,75,0,"　美雨！美雨～！呼べども呼べども応えはなく、心拍数はどんどん上がっていく。"
5959,0x0011DBE8,1170408,75,0,"　美雨！美雨～！呼べども呼べども応えはなく、心拍数はどんどん上がっていく。"
5960,0x0011DC34,1170484,36,0,　とうとう僕は美雨を追って外に出た。
5961,0x0011DC5C,1170524,36,0,　とうとう僕は美雨を追って外に出た。
5962,0x0011DC8C,1170572,7,0,主人公
5963,0x0011DC94,1170580,16,0,「美雨！美雨～」
5964,0x0011DCA8,1170600,16,0,「美雨！美雨～」
5965,0x0011DCBC,1170620,22,0,　やはり手応えはない。
5966,0x0011DCD4,1170644,22,0,　やはり手応えはない。
5967,0x0011DCEC,1170668,62,0,　頭の中では美雨が笑顔で「お兄ちゃん」と可愛い顔で言っている。
5968,0x0011DD2C,1170732,62,0,　頭の中では美雨が笑顔で「お兄ちゃん」と可愛い顔で言っている。
5969,0x0011DD6C,1170796,5,0,仲居
5970,0x0011DD74,1170804,20,0,「お客様！お客様！」
5971,0x0011DD8C,1170828,20,0,「お客様！お客様！」
5972,0x0011DDA4,1170852,85,0,"　僕を呼ぶ仲居の声が後ろから聞こえていた。僕は美雨を捜してあてのない旅に出ていった。"
5973,0x0011DDFC,1170940,85,0,"　僕を呼ぶ仲居の声が後ろから聞こえていた。僕は美雨を捜してあてのない旅に出ていった。"
5974,0x0011DE68,1171048,81,0,"　夕食を済ませると、僕は「ちょっと夜風に当たってくる」と美雨に告げ、部屋を出た。"
5975,0x0011DEBC,1171132,81,0,"　夕食を済ませると、僕は「ちょっと夜風に当たってくる」と美雨に告げ、部屋を出た。"
5976,0x0011DF10,1171216,73,0,"　僕の両足は悪魔にでも魅入られたように、志摩子さんの部屋へ向かっていた。"
5977,0x0011DF5C,1171292,73,0,"　僕の両足は悪魔にでも魅入られたように、志摩子さんの部屋へ向かっていた。"
5978,0x0011DFA8,1171368,8,0,　『菊』
5979,0x0011DFB4,1171380,8,0,　『菊』
5980,0x0011DFC0,1171392,42,0,　間違いない。この部屋に志摩子さんはいる。
5981,0x0011DFEC,1171436,42,0,　間違いない。この部屋に志摩子さんはいる。
5982,0x0011E018,1171480,48,0,　僕が躊躇していると前を中年のおじさんが通った。
5983,0x0011E04C,1171532,48,0,　僕が躊躇していると前を中年のおじさんが通った。
5984,0x0011E080,1171584,48,0,　おじさんは僕の顔を嘗める様にして去っていった。
5985,0x0011E0B4,1171636,48,0,　おじさんは僕の顔を嘗める様にして去っていった。
5986,0x0011E0E8,1171688,85,0,"　このままここにいて人に見られるのもまずい気がしたので、僕は思い切って部屋に入った。"
5987,0x0011E140,1171776,85,0,"　このままここにいて人に見られるのもまずい気がしたので、僕は思い切って部屋に入った。"
5988,0x0011E198,1171864,26,0,　鍵はかかっていなかった。
5989,0x0011E1B4,1171892,26,0,　鍵はかかっていなかった。
5990,0x0011E1D0,1171920,16,0,　人の声がした。
5991,0x0011E1E4,1171940,16,0,　人の声がした。
5992,0x0011E1F8,1171960,87,0,"　どういう事だろう。引き返そうかとも思ったが、僕は好奇心と性欲に抗えずに進んでいった。"
5993,0x0011E250,1172048,87,0,"　どういう事だろう。引き返そうかとも思ったが、僕は好奇心と性欲に抗えずに進んでいった。"
5994,0x0011E2BC,1172156,42,0,　僕達は二人仲良く連れ立って大浴場に来た。
5995,0x0011E2E8,1172200,42,0,　僕達は二人仲良く連れ立って大浴場に来た。
5996,0x0011E314,1172244,14,0,　入り口まで。
5997,0x0011E324,1172260,14,0,　入り口まで。
5998,0x0011E334,1172276,71,0,　昔は男湯女湯分かれてなかったのに。つまらない国になったものだ日本も。
5999,0x0011E37C,1172348,71,0,　昔は男湯女湯分かれてなかったのに。つまらない国になったものだ日本も。
6000,0x0011E3C4,1172420,26,0,　更衣室に人は居なかった。
6001,0x0011E3E0,1172448,26,0,　更衣室に人は居なかった。
6002,0x0011E3FC,1172476,64,0,　なんだよこれ。誰もいないんなら美雨を連れて来られたじゃないか。
6003,0x0011E440,1172544,64,0,　なんだよこれ。誰もいないんなら美雨を連れて来られたじゃないか。
6004,0x0011E48C,1172620,60,0,　ぷんぷんしながら全裸になると、大事な所を隠して湯に沈んだ。
6005,0x0011E4CC,1172684,60,0,　ぷんぷんしながら全裸になると、大事な所を隠して湯に沈んだ。
6006,0x0011E50C,1172748,60,0,　んあああ～と言う声が自然と漏れる。日本万歳。露天風呂最高。
6007,0x0011E54C,1172812,60,0,　んあああ～と言う声が自然と漏れる。日本万歳。露天風呂最高。
6008,0x0011E594,1172884,64,0,　幸せを満喫していると脱衣場の方からカラカラカラ～っと音がした。
6009,0x0011E5D8,1172952,64,0,　幸せを満喫していると脱衣場の方からカラカラカラ～っと音がした。
6010,0x0011E61C,1173020,60,0,　誰か来る。僕は股間全開で寝ていたのをやめて隅っこに移った。
6011,0x0011E65C,1173084,60,0,　誰か来る。僕は股間全開で寝ていたのをやめて隅っこに移った。
6012,0x0011E6A4,1173156,7,0,主人公
6013,0x0011E6AC,1173164,6,0,「あ」
6014,0x0011E6B4,1173172,6,0,「あ」
6015,0x0011E6BC,1173180,28,0,　思わず声を上げてしまった。
6016,0x0011E6DC,1173212,28,0,　思わず声を上げてしまった。
6017,0x0011E6FC,1173244,77,0,"　何故なら新たに入ってきたのは女性だったのだ。しかも巨乳、痩せてるのに巨乳。"
6018,0x0011E74C,1173324,77,0,"　何故なら新たに入ってきたのは女性だったのだ。しかも巨乳、痩せてるのに巨乳。"
6019,0x0011E79C,1173404,89,0,"　真っ先に頭に浮かんだのは、僕が間違って女湯に入ったと言うことだった。と言うことはだ…。"
6020,0x0011E7F8,1173496,89,0,"　真っ先に頭に浮かんだのは、僕が間違って女湯に入ったと言うことだった。と言うことはだ…。"
6021,0x0011E854,1173588,18,0,　今頃美雨は…！！
6022,0x0011E868,1173608,18,0,　今頃美雨は…！！
6023,0x0011E87C,1173628,46,0,　腰を上げようとした所、その女性と目があった。
6024,0x0011E8AC,1173676,46,0,　腰を上げようとした所、その女性と目があった。
6025,0x0011E8E8,1173736,10,0,「わぁ！」
6026,0x0011E8F4,1173748,10,0,「わぁ！」
6027,0x0011E900,1173760,7,0,主人公
6028,0x0011E908,1173768,18,0,「す…すいません」
6029,0x0011E91C,1173788,18,0,「す…すいません」
6030,0x0011E93C,1173820,18,0,「ごめんなさい！」
6031,0x0011E950,1173840,18,0,「ごめんなさい！」
6032,0x0011E964,1173860,7,0,主人公
6033,0x0011E96C,1173868,10,0,「いや…」
6034,0x0011E978,1173880,10,0,「いや…」
6035,0x0011E984,1173892,68,0,　逃げようとした所、女性に腕を掴まれた。やばい、痴漢になってしまう。
6036,0x0011E9CC,1173964,68,0,　逃げようとした所、女性に腕を掴まれた。やばい、痴漢になってしまう。
6037,0x0011EA20,1174048,16,0,「私なんです！」
6038,0x0011EA34,1174068,16,0,「私なんです！」
6039,0x0011EA48,1174088,7,0,主人公
6040,0x0011EA50,1174096,10,0,「えぇ？」
6041,0x0011EA5C,1174108,10,0,「えぇ？」
6042,0x0011EA74,1174132,22,0,「私が間違ったんです」
6043,0x0011EA8C,1174156,22,0,「私が間違ったんです」
6044,0x0011EAA4,1174180,7,0,主人公
6045,0x0011EAAC,1174188,8,0,「！？」
6046,0x0011EAB8,1174200,8,0,「！？」
6047,0x0011EAD0,1174224,48,0,「と…取り敢えず戻ってください。風邪引いちゃう」
6048,0x0011EB04,1174276,48,0,「と…取り敢えず戻ってください。風邪引いちゃう」
6049,0x0011EB38,1174328,7,0,主人公
6050,0x0011EB40,1174336,6,0,「…」
6051,0x0011EB48,1174344,6,0,「…」
6052,0x0011EB50,1174352,107,0,"　女性は僕をお湯の中に戻すと、腕を持ったまま自分も湯に入ったのである。ぷるぷるとおっぱいを揺すぶりながら。"
6053,0x0011EBBC,1174460,107,0,"　女性は僕をお湯の中に戻すと、腕を持ったまま自分も湯に入ったのである。ぷるぷるとおっぱいを揺すぶりながら。"
6054,0x0011EC34,1174580,14,0,「私ってぇ…」
6055,0x0011EC44,1174596,14,0,「私ってぇ…」
6056,0x0011EC54,1174612,64,0,　そこからは志摩子と名乗る女性の一方的な自己紹介＆告白が続いた。
6057,0x0011EC98,1174680,64,0,　そこからは志摩子と名乗る女性の一方的な自己紹介＆告白が続いた。
6058,0x0011ECE4,1174756,8,0,　……。
6059,0x0011ECF0,1174768,8,0,　……。
6060,0x0011ED04,1174788,7,0,主人公
6061,0x0011ED0C,1174796,44,0,「要するに…ご自分の世界を持ってらっしゃる」
6062,0x0011ED3C,1174844,44,0,「要するに…ご自分の世界を持ってらっしゃる」
6063,0x0011ED6C,1174892,60,0,　なんとか柔らかい表現を探したがこれしか思い浮かばなかった。
6064,0x0011EDAC,1174956,60,0,　なんとか柔らかい表現を探したがこれしか思い浮かばなかった。
6065,0x0011EDEC,1175020,42,0,　絶対にバイトできないタイプの人間である。
6066,0x0011EE18,1175064,42,0,　絶対にバイトできないタイプの人間である。
6067,0x0011EE44,1175108,7,0,主人公
6068,0x0011EE4C,1175116,64,0,「でも少しは現実も見ていただかないと…男湯女湯の暖簾ぐらいは…」
6069,0x0011EE90,1175184,64,0,「でも少しは現実も見ていただかないと…男湯女湯の暖簾ぐらいは…」
6070,0x0011EEDC,1175260,7,0,志摩子
6071,0x0011EEE4,1175268,38,0,「ごめんなさいね。ほんとごめんなさい」
6072,0x0011EF0C,1175308,38,0,「ごめんなさいね。ほんとごめんなさい」
6073,0x0011EF34,1175348,7,0,主人公
6074,0x0011EF3C,1175356,16,0,「うわあああ！」
6075,0x0011EF50,1175376,16,0,「うわあああ！」
6076,0x0011EF64,1175396,62,0,　驚いた事に志摩子さんは僕のオチ○チ○をしゅこしゅこし始めた。
6077,0x0011EFA4,1175460,62,0,　驚いた事に志摩子さんは僕のオチ○チ○をしゅこしゅこし始めた。
6078,0x0011EFE4,1175524,87,0,"　恐ろしくなって逃げたいが、ここで逃げるのはもっと恐ろしい事の始まりのような気がした。"
6079,0x0011F03C,1175612,87,0,"　恐ろしくなって逃げたいが、ここで逃げるのはもっと恐ろしい事の始まりのような気がした。"
6080,0x0011F09C,1175708,16,0,　カラカラカラ～
6081,0x0011F0B0,1175728,16,0,　カラカラカラ～
6082,0x0011F0C4,1175748,7,0,主人公
6083,0x0011F0CC,1175756,22,0,「ひ…人が来ますよ！」
6084,0x0011F0E4,1175780,22,0,「ひ…人が来ますよ！」
6085,0x0011F104,1175812,7,0,志摩子
6086,0x0011F10C,1175820,52,0,「あ…私…東館の『菊』ってお部屋に泊まってるんで…」
6087,0x0011F144,1175876,52,0,「あ…私…東館の『菊』ってお部屋に泊まってるんで…」
6088,0x0011F17C,1175932,7,0,主人公
6089,0x0011F184,1175940,38,0,「は…はい。機会があれば伺いますので」
6090,0x0011F1AC,1175980,38,0,「は…はい。機会があれば伺いますので」
6091,0x0011F1DC,1176028,22,0,　僕は逃げた。しかし…
